17037,2,2,2,
17038,1,1,1,
17039,7,5,2,
17040,0,9,0,
17041,1,1,0,
17042,5,5,5,
17043,1,1,0,
17044,5,13,2,
17045,5,4,3,
17046,3,0,0,
17047,3,1,0,
17048,4,0,0,
17049,2,0,0,
17050,2,2,1,
17051,2,1,1,
17052,0,1,0,
17053,0,1,0,
17054,3,1,1,
17055,4,2,2,
17056,0,1,0,
17057,2,3,1,
17058,1,0,0,
17059,12,20,4,
17060,4,2,2,
17061,2,1,1,
17062,10,5,3,
17063,3,1,1,
17064,2,0,0,
17065,6,3,3,
17066,2,1,1,
17067,1,1,1,
17068,0,3,0,
17069,0,1,0,
17070,1,2,1,
17071,19,45,6,
17072,0,1,0,
17073,8,32,7,
17074,4,39,3,
17075,13,16,0,
17076,26,25,15,
17077,0,2,0,
17078,0,1,0,
17079,21,25,15,
17080,22,12,11,
17081,0,4,0,
17082,0,14,0,
17083,0,8,0,
17084,0,2,0,
17085,4,13,2,
17086,11,13,6,
17087,4,6,2,
17088,0,2,0,
17089,0,1,0,
17090,0,3,0,
17091,0,1,0,
17092,0,2,0,
17093,4,3,2,
17094,0,2,0,
17095,0,2,0,
17096,4,3,3,
17097,2,1,1,
17098,0,2,0,
17099,20,10,7,
17100,2,1,0,
17101,1,0,0,
17102,1,0,0,
17103,3,2,2,
17104,1,0,0,
17105,2,1,1,
17106,8,2,1,
17107,2,0,0,
17108,2,0,0,
17109,1,0,0,
17110,1,0,0,
17111,12,1,1,
17112,1,0,0,
17113,2,0,0,
17114,5,3,0,
17115,1,0,0,
17116,2,0,0,
17117,1,1,1,
17118,0,5,0,
17119,2,2,2,
17120,3,3,1,
17121,0,1,0,
17122,2,2,2,
17123,1,0,0,
17124,1,0,0,
17125,2,1,1,
17126,50,15,10,
17127,3,0,0,
17128,20,9,7,
17129,5,1,0,
17130,1,0,0,
17131,1,0,0,
17132,0,3,0,
17133,2,1,1,
17134,2,0,0,
17135,3,3,2,
17137,1,1,1,
17138,2,2,0,
17139,3,2,2,
17140,1,0,0,
17141,3,2,2,
17142,1,1,0,
17143,2,1,1,
17144,1,0,0,
17145,0,1,0,
17146,0,1,0,
17147,1,0,0,
17148,1,2,0,
17149,0,1,0,
17150,0,2,0,
17151,0,1,0,
17152,5,1,0,
17153,0,1,0,
17154,10,12,7,
17155,46,12,9,
17156,1,5,1,
17157,6,3,3,
17158,1,3,1,
17159,3,7,2,
17160,1,1,0,
17161,3,0,0,
17162,1,4,0,
17163,1,0,0,
17164,4,3,1,
17165,0,1,0,
17166,25,10,7,
17167,1,3,0,
17168,1,3,0,
17169,14,6,4,
17170,18,17,13,
17171,10,3,2,
17172,3,2,2,
17173,2,1,0,
17174,0,2,0,
17175,2,2,2,
17176,1,0,0,
17177,1,0,0,
17178,1,0,0,
17179,1,0,0,
17180,1,0,0,
17181,2,0,0,
17182,3,0,0,
17183,2,0,0,
17184,1,0,0,
17185,1,0,0,
17186,2,0,0,
17187,1,0,0,
17188,3,1,0,
17189,4,1,1,
17190,3,2,0,
17191,0,1,0,
17192,6,7,2,
17193,7,3,2,
17194,6,6,6,
17195,0,1,0,
17196,1,1,1,
17197,7,7,4,
17198,0,1,0,
17199,7,7,7,
17200,71,71,71,
17201,1,0,0,
17202,1,0,0,
17203,14,4,4,
17204,1,0,0,
17205,0,3,0,
17206,3,4,2,
17207,2,3,2,
17208,5,3,2,
17209,0,1,0,
17210,2,5,2,
17211,10,9,5,
17212,4,3,3,
17213,7,6,5,
17214,7,12,5,
17215,7,2,1,
17216,2,1,1,
17217,3,0,0,
17218,2,1,0,
17219,36,9,6,
17220,1,0,0,
17221,1,0,0,
17222,2,0,0,
17223,18,4,4,
17224,3,0,0,
17225,2,0,0,
17226,6,4,3,
17227,6,2,2,
17228,4,1,1,
17229,11,9,4,
17230,9,3,1,
17231,1,10,1,
17232,0,1,0,
17233,1,0,0,
17234,1,0,0,
17235,13,5,2,
17236,13,6,4,
17237,1,4,1,
17238,22,37,3,
17239,0,3,0,
17240,0,64,0,
17241,2,0,0,
17242,2,2,0,
17243,0,1,0,
17244,3,12,2,
17245,6,7,3,
17246,0,1,0,
17247,0,1,0,
17248,0,1,0,
17249,2,2,2,
17250,1,0,0,
17251,4,22,4,
17252,1,4,1,
17253,0,1,0,
17254,0,1,0,
17255,1,1,1,
17256,4,5,1,
17257,0,1,0,
17258,2,15,0,
17259,1,8,1,
17260,3,7,2,
17261,29,13,11,
17262,21,11,6,
17263,27,20,15,
17264,12,9,7,
17265,4,5,3,
17266,2,1,0,
17267,1,0,0,
17268,4,2,1,
17269,34,12,8,
17270,1,0,0,
17271,0,5,0,
17272,6,1,1,
17273,1,0,0,
17274,1,0,0,
17275,3,0,0,
17276,7,1,1,
17277,10,3,2,
17278,8,2,0,
17279,2,3,1,
17280,2,3,1,
17281,1,0,0,
17282,7,0,0,
17283,9,2,2,
17284,5,2,1,
17285,3,1,1,
17286,3,22,2,
17287,1,1,0,
17288,12,9,7,
17289,1,0,0,
17290,3,1,1,
17291,2,1,1,
17292,1,0,0,
17293,1,0,0,
17294,17,17,7,
17295,11,5,5,
17296,10,5,5,
17297,5,3,3,
17298,1,0,0,
17299,1,0,0,
17300,3,3,2,
17301,0,1,0,
17302,0,1,0,
17303,3,3,3,
17304,1,1,1,
17305,1,1,0,
17306,3,1,1,
17307,2,3,0,
17308,1,0,0,
17309,1,1,1,
17310,0,2,0,
17311,0,2,0,
17312,1,0,0,
17313,1,0,0,
17314,2,2,0,
17315,1,0,0,
17316,2,0,0,
17317,1,1,1,
17318,1,1,1,
17319,1,0,0,
17320,2,0,0,
17321,10,10,6,
17322,3,2,1,
17323,1,0,0,
17324,16,3,2,
17325,1,0,0,
17326,1,0,0,
17327,0,4,0,
17328,1,0,0,
17329,3,0,0,
17330,2,0,0,
17331,3,1,1,
17332,2,0,0,
17333,1,0,0,
17334,0,3,0,
17335,2,2,2,
17336,7,0,0,
17337,15,2,2,
17338,4,0,0,
17339,0,1,0,
17340,1,0,0,
17341,0,1,0,
17342,5,9,3,
17343,3,0,0,
17344,2,0,0,
17345,3,0,0,
17346,2,0,0,
17347,1,1,1,
17348,3,0,0,
17349,2,0,0,
17350,3,0,0,
17351,1,0,0,
17352,6,3,2,
17353,1,0,0,
17354,7,2,2,
17355,1,0,0,
17356,1,0,0,
17357,0,6,0,
17358,3,2,2,
17359,1,0,0,
17360,1,0,0,
17361,5,1,0,
17362,4,1,1,
17363,2,2,1,
17364,1,3,1,
17365,0,1,0,
17366,2,1,0,
17367,5,2,1,
17368,5,3,2,
17369,7,8,6,
17370,1,5,0,
17371,1,2,1,
17372,0,1,0,
17373,0,2,0,
17374,1,1,1,
17375,0,2,0,
17376,1,0,0,
17377,3,1,1,
17378,4,4,4,
17379,0,2,0,
17380,0,1,0,
17381,0,1,0,
17382,1,1,0,
17383,5,2,2,
17384,2,2,1,
17385,1,0,0,
17386,1,0,0,
17387,1,0,0,
17388,1,0,0,
17389,2,0,0,
17390,1,0,0,
17391,1,0,0,
17392,1,0,0,
17393,3,1,1,
17394,1,2,1,
17395,1,4,1,
17396,1,1,1,
17397,1,1,0,
17398,0,1,0,
17399,1,0,0,
17400,10,4,3,
17401,11,6,2,
17402,14,8,3,
17403,3,2,2,
17404,5,0,0,
17405,2,0,0,
17406,2,0,0,
17407,1,0,0,
17408,8,5,3,
17409,2,0,0,
17410,2,0,0,
17411,6,2,0,
17412,2,2,1,
17413,4,0,0,
17414,0,1,0,
17415,0,1,0,
17416,2,1,0,
17417,5,2,2,
17418,2,1,0,
17419,4,4,3,
17420,3,3,1,
17421,1,1,1,
17422,23,14,4,
17423,1,1,0,
17424,1,0,0,
17425,1,0,0,
17426,1,0,0,
17427,1,0,0,
17428,1,0,0,
17429,12,51,9,
17430,1,0,0,
17431,9,13,2,
17432,0,1,0,
17433,17,13,7,
17434,1,1,1,
17435,1,0,0,
17436,4,0,0,
17437,1,0,0,
17438,1,0,0,
17439,1,0,0,
17440,1,0,0,
17441,1,0,0,
17442,1,0,0,
17443,1,0,0,
17444,1,0,0,
17445,2,0,0,
17446,2,1,0,
17447,6,5,3,
17448,2,0,0,
17449,4,0,0,
17450,3,0,0,
17451,29,10,5,
17452,1,0,0,
17453,1,0,0,
17454,4,0,0,
17455,20,11,3,
17456,3,0,0,
17457,3,9,1,
17458,3,2,2,
17459,10,1,1,
17460,1,0,0,
17461,1,0,0,
17462,2,1,1,
17463,1,0,0,
17464,3,2,2,
17465,6,8,3,
17466,2,2,1,
17467,1,1,1,
17468,11,7,4,
17469,1,0,0,
17470,1,0,0,
17471,1,0,0,
17472,2,0,0,
17473,5,1,1,
17474,1,0,0,
17475,3,1,1,
17476,1,0,0,
17477,1,0,0,
17478,2,0,0,
17479,2,1,0,
17480,7,1,1,
17481,4,5,3,
17482,11,9,7,
17483,7,3,3,
17484,7,1,1,
17485,2,0,0,
17486,9,24,6,
17487,1,0,0,
17488,7,7,3,
17489,4,0,0,
17490,3,7,3,
17491,6,3,2,
17492,1,0,0,
17493,1,0,0,
17494,3,1,0,
17495,24,16,6,
17496,1,0,0,
17497,1,1,0,
17498,9,8,6,
17499,8,13,6,
17500,1,0,0,
17501,1,0,0,
17502,5,2,2,
17503,9,7,3,
17504,3,1,0,
17505,3,5,0,
17506,1,0,0,
17507,9,7,1,
17508,6,6,1,
17509,2,0,0,
17510,3,0,0,
17511,1,0,0,
17512,1,0,0,
17513,4,2,2,
17514,2,0,0,
17515,23,11,7,
17516,2,0,0,
17517,4,0,0,
17518,1,0,0,
17519,4,1,1,
17520,4,1,1,
17521,10,10,8,
17522,2,1,1,
17523,0,1,0,
17524,5,5,4,
17525,0,2,0,
17526,2,2,2,
17527,0,1,0,
17528,1,2,1,
17529,0,1,0,
17530,4,5,4,
17531,0,1,0,
17532,5,4,0,
17533,1,4,1,
17534,1,3,1,
17535,5,7,1,
17536,0,1,0,
17537,0,3,0,
17538,2,8,1,
17539,4,2,1,
17540,7,8,6,
17541,13,7,5,
17542,3,0,0,
17543,54,17,9,
17544,5,3,3,
17545,5,2,2,
17546,8,1,0,
17547,1,0,0,
17548,7,3,2,
17549,5,0,0,
17550,2,1,1,
17551,2,0,0,
17552,4,1,1,
17553,3,0,0,
17554,1,0,0,
17555,2,0,0,
17556,8,18,2,
17557,2,0,0,
17558,1,0,0,
17559,16,4,3,
17560,3,2,1,
17561,1,0,0,
17562,5,3,3,
17563,1,0,0,
17564,1,0,0,
17565,1,0,0,
17566,2,0,0,
17567,3,1,1,
17568,1,0,0,
17569,1,0,0,
17570,1,0,0,
17571,3,3,3,
17572,1,1,1,
17573,1,0,0,
17574,3,0,0,
17575,12,14,4,
17576,17,27,9,
17577,1,0,0,
17578,1,0,0,
17579,1,0,0,
17580,22,6,0,
17581,24,24,7,
17582,7,4,4,
17583,1,0,0,
17584,50,15,12,
17585,3,1,1,
17586,39,10,5,
17587,5,1,1,
17588,1,0,0,
17589,1,0,0,
17590,1,0,0,
17591,5,2,2,
17592,3,1,0,
17593,6,0,0,
17594,5,3,3,
17595,2,0,0,
17596,3,0,0,
17597,1,0,0,
17598,2,0,0,
17599,1,0,0,
17600,5,1,1,
17601,2,0,0,
17602,13,7,4,
17603,4,6,2,
17604,2,1,0,
17605,3,0,0,
17606,1,0,0,
17607,6,1,0,
17608,7,8,1,
17609,3,3,3,
17610,0,1,0,
17611,0,3,0,
17612,0,1,0,
17613,3,4,3,
17614,7,5,5,
17615,7,6,2,
17616,6,5,5,
17617,0,1,0,
17618,1,1,1,
17619,2,2,1,
17620,0,2,0,
17621,0,1,0,
17622,1,1,0,
17623,1,3,1,
17624,0,1,0,
17625,6,4,3,
17626,0,1,0,
17627,0,1,0,
17628,0,1,0,
17629,1,1,1,
17630,4,3,3,
17631,0,2,0,
17632,6,5,1,
17633,0,5,0,
17634,0,1,0,
17635,8,3,3,
17636,3,3,2,
17637,1,1,0,
17638,4,3,2,
17639,4,5,2,
17640,2,1,0,
17641,0,1,0,
17642,1,2,0,
17643,0,1,0,
17644,1,2,0,
17645,1,1,0,
17646,1,4,1,
17647,1,1,0,
17648,5,3,0,
17649,32,22,5,
17650,1,7,1,
17651,1,1,0,
17652,0,1,0,
17653,1,2,1,
17654,3,3,3,
17655,0,1,0,
17656,3,18,1,
17657,0,1,0,
17658,5,5,2,
17659,1,3,1,
17660,1,2,1,
17661,3,3,3,
17662,5,1,1,
17663,0,2,0,
17664,17,7,4,
17665,4,2,0,
17666,12,9,3,
17667,0,1,0,
17668,0,1,0,
17669,4,5,3,
17670,7,5,1,
17671,0,1,0,
17672,4,4,1,
17673,2,2,2,
17674,1,2,0,
17675,0,2,0,
17676,0,1,0,
17677,0,1,0,
17678,0,1,0,
17679,1,1,1,
17680,0,1,0,
17681,0,5,0,
17682,2,1,1,
17683,3,1,1,
17684,29,27,27,
17685,5,6,3,
17686,1,1,1,
17687,14,17,7,
17688,3,6,3,
17689,7,9,4,
17690,6,5,2,
17691,34,38,13,
17692,0,1,0,
17693,4,1,1,
17694,5,2,2,
17695,14,13,4,
17696,1,1,1,
17697,1,1,1,
17698,1,1,1,
17699,0,1,0,
17700,6,5,2,
17701,8,10,3,
17702,3,5,3,
17703,4,7,3,
17704,20,9,8,
17705,4,8,2,
17706,3,6,2,
17707,0,4,0,
17708,1,0,0,
17709,1,0,0,
17710,2,1,1,
17711,2,0,0,
17712,1,0,0,
17713,5,0,0,
17714,9,8,4,
17715,13,21,7,
17716,8,1,1,
17717,3,1,1,
17718,1,1,0,
17719,4,4,1,
17720,31,6,5,
17721,12,13,4,
17722,1,0,0,
17723,9,7,5,
17724,5,0,0,
17725,9,1,0,
17726,1,0,0,
17727,3,5,1,
17728,5,5,5,
17729,1,0,0,
17730,1,0,0,
17731,3,0,0,
17732,1,0,0,
17733,2,0,0,
17734,7,2,2,
17735,3,9,0,
17736,1,0,0,
17737,1,2,0,
17738,1,0,0,
17739,1,0,0,
17740,3,0,0,
17741,3,0,0,
17742,1,3,1,
17743,2,0,0,
17744,1,0,0,
17745,10,1,0,
17746,8,4,3,
17747,3,2,1,
17748,1,0,0,
17749,1,0,0,
17750,1,0,0,
17751,1,0,0,
17752,1,0,0,
17753,1,0,0,
17754,1,0,0,
17755,4,3,0,
17756,5,6,3,
17757,2,2,0,
17758,1,0,0,
17759,1,1,1,
17760,1,0,0,
17761,4,2,2,
17762,2,6,2,
17763,1,0,0,
17764,1,0,0,
17765,1,0,0,
17766,2,0,0,
17767,1,1,0,
17768,2,0,0,
17769,8,0,0,
17770,6,6,4,
17771,1,0,0,
17772,3,3,2,
17773,1,0,0,
17774,3,0,0,
17775,1,0,0,
17776,2,0,0,
17777,9,0,0,
17778,6,2,2,
17779,4,0,0,
17780,1,0,0,
17781,2,0,0,
17782,14,9,4,
17783,1,0,0,
17784,18,7,5,
17785,16,3,3,
17786,15,5,2,
17787,18,11,5,
17788,9,6,2,
17789,32,13,9,
17790,67,26,22,
17791,12,11,6,
17792,4,4,1,
17793,1,1,0,
17794,15,13,7,
17795,2,1,1,
17796,24,7,7,
17797,19,14,9,
17798,68,25,23,
17799,15,1,0,
17800,0,1,0,
17801,0,1,0,
17802,2,3,2,
17803,0,2,0,
17804,2,1,1,
17805,0,1,0,
17806,0,1,0,
17807,0,1,0,
17808,4,2,0,
17809,0,1,0,
17810,0,1,0,
17811,0,1,0,
17812,0,1,0,
17813,0,1,0,
17814,0,1,0,
17815,0,1,0,
17816,0,1,0,
17817,0,2,0,
17818,0,1,0,
17819,4,4,4,
17820,2,4,1,
17821,1,1,1,
17822,0,1,0,
17823,6,3,3,
17824,0,1,0,
17825,1,3,1,
17826,2,3,1,
17827,4,3,2,
17828,2,1,0,
17829,3,2,1,
17830,1,3,1,
17831,2,1,1,
17832,1,3,1,
17833,0,1,0,
17834,10,10,10,
17835,15,13,2,
17836,14,13,7,
17837,1,1,0,
17838,6,4,2,
17839,0,2,0,
17840,0,2,0,
17841,2,2,1,
17842,0,6,0,
17843,0,1,0,
17844,0,1,0,
17845,1,2,1,
17846,5,10,4,
17847,2,3,1,
17848,0,6,0,
17849,2,2,1,
17850,0,5,0,
17851,5,1,0,
17852,0,1,0,
17853,0,2,0,
17854,2,3,1,
17855,2,2,1,
17856,34,11,8,
17857,1,1,0,
17858,1,5,0,
17859,2,1,1,
17860,2,0,0,
17861,1,0,0,
17862,3,0,0,
17863,1,0,0,
17864,1,0,0,
17865,1,0,0,
17866,2,2,1,
17867,1,2,1,
17868,1,0,0,
17869,3,6,1,
17870,4,1,1,
17871,2,4,1,
17872,2,0,0,
17873,1,0,0,
17874,8,1,1,
17875,2,0,0,
17876,5,6,3,
17877,2,5,2,
17878,0,2,0,
17879,3,2,0,
17880,4,7,2,
17881,1,1,0,
17882,0,1,0,
17883,0,3,0,
17884,0,1,0,
17885,6,6,6,
17886,2,1,0,
17887,1,1,0,
17888,0,3,0,
17889,9,7,5,
17890,0,2,0,
17891,2,0,0,
17892,3,3,1,
17893,1,0,0,
17894,1,0,0,
17895,2,0,0,
17896,2,0,0,
17897,2,0,0,
17898,9,4,2,
17899,2,0,0,
17900,14,8,3,
17901,19,19,6,
17902,31,25,14,
17903,5,6,3,
17904,1,0,0,
17905,8,11,7,
17906,10,11,7,
17907,14,16,6,
17908,23,8,7,
17909,8,5,4,
17910,13,7,2,
17911,54,19,13,
17912,13,4,2,
17913,35,10,7,
17914,5,8,1,
17915,8,3,3,
17916,3,3,2,
17917,1,0,0,
17918,4,0,0,
17919,1,0,0,
17920,5,2,1,
17921,3,0,0,
17922,0,11,0,
17923,5,15,4,
17924,0,1,0,
17925,7,2,1,
17926,3,1,0,
17927,4,2,1,
17928,5,2,1,
17929,20,13,6,
17930,1,2,0,
17931,5,6,3,
17932,3,2,2,
17933,42,18,13,
17934,1,0,0,
17935,8,5,4,
17936,4,2,2,
17937,3,3,3,
17938,3,3,3,
17939,4,1,1,
17940,2,2,2,
17941,0,2,0,
17942,2,2,2,
17943,3,2,2,
17944,13,13,13,
17945,25,39,12,
17946,2,2,2,
17947,0,1,0,
17948,14,14,14,
17949,0,2,0,
17950,0,1,0,
17951,0,1,0,
17952,3,7,2,
17953,6,30,4,
17954,4,2,1,
17955,2,2,0,
17956,4,3,1,
17957,2,3,1,
17958,7,4,4,
17959,2,3,0,
17960,1,2,0,
17961,19,13,9,
17962,0,5,0,
17963,1,1,1,
17964,0,1,0,
17965,0,2,0,
17966,16,9,8,
17967,3,0,0,
17968,1,0,0,
17969,9,2,1,
17970,1,1,1,
17971,1,0,0,
17972,5,2,2,
17973,2,0,0,
17974,13,7,2,
17975,1,0,0,
17976,1,0,0,
17977,1,1,1,
17978,1,0,0,
17979,1,0,0,
17980,3,2,2,
17981,18,17,12,
17982,1,1,1,
17983,11,17,8,
17984,3,7,3,
17985,4,2,2,
17986,1,4,1,
17987,9,10,6,
17988,7,7,6,
17989,6,6,6,
17990,3,4,3,
17991,19,29,13,
17992,14,12,8,
17993,2,5,2,
17994,0,1,0,
17995,8,5,5,
17996,7,4,4,
17997,9,8,7,
17998,4,3,2,
17999,1,1,0,
18000,5,5,2,
18001,0,1,0,
18002,34,32,27,
18003,23,30,18,
18004,2,0,0,
18005,24,21,16,
18006,28,13,12,
18007,25,21,15,
18008,24,8,8,
18009,20,14,13,
18010,23,16,11,
18011,13,6,2,
18012,6,1,1,
18013,4,1,1,
18014,1,0,0,
18015,6,4,3,
18016,2,2,2,
18017,1,0,0,
18018,1,0,0,
18019,2,2,0,
18020,6,5,2,
18021,1,1,0,
18022,0,1,0,
18023,0,4,0,
18024,0,2,0,
18025,0,1,0,
18026,0,3,0,
18027,18,9,6,
18028,0,1,0,
18029,2,2,2,
18030,0,1,0,
18031,3,5,3,
18032,4,9,2,
18033,1,1,0,
18034,4,8,2,
18035,2,3,0,
18036,2,2,1,
18037,1,3,0,
18038,1,0,0,
18039,2,0,0,
18040,1,0,0,
18041,5,1,1,
18042,0,1,0,
18043,2,0,0,
18044,1,0,0,
18045,1,0,0,
18046,1,0,0,
18047,3,1,1,
18048,0,1,0,
18049,0,1,0,
18050,11,4,3,
18051,2,2,1,
18052,1,4,1,
18053,14,6,5,
18054,3,10,2,
18055,10,6,5,
18056,19,10,6,
18057,3,0,0,
18058,9,14,5,
18059,6,5,4,
18060,4,3,3,
18061,7,5,5,
18062,0,1,0,
18063,2,3,2,
18064,3,5,3,
18065,13,10,7,
18066,14,11,5,
18067,1,0,0,
18068,2,0,0,
18069,8,4,3,
18070,5,5,4,
18071,5,4,4,
18072,15,12,11,
18073,6,5,5,
18074,2,2,2,
18075,11,4,3,
18076,18,13,12,
18077,11,10,6,
18078,8,0,0,
18079,5,4,0,
18080,5,3,3,
18081,2,4,1,
18082,3,4,2,
18083,3,3,2,
18084,3,3,2,
18085,4,4,4,
18086,3,4,3,
18087,1,3,1,
18088,32,12,9,
18089,5,3,2,
18090,3,1,1,
18091,4,0,0,
18092,2,2,1,
18093,4,3,0,
18094,1,0,0,
18095,2,2,1,
18096,1,0,0,
18097,4,1,1,
18098,1,5,1,
18099,0,1,0,
18100,1,1,0,
18101,0,3,0,
18102,1,1,1,
18103,0,1,0,
18104,3,4,1,
18105,3,2,2,
18106,0,2,0,
18107,15,7,6,
18108,2,2,2,
18109,2,2,2,
18110,12,12,12,
18111,0,1,0,
18112,1,0,0,
18113,1,0,0,
18114,4,0,0,
18115,1,0,0,
18116,22,8,4,
18117,4,1,1,
18118,1,0,0,
18119,2,2,1,
18120,5,1,1,
18121,1,1,1,
18122,4,4,4,
18123,1,0,0,
18124,2,2,2,
18125,51,20,16,
18126,11,15,4,
18127,6,3,1,
18128,2,1,1,
18129,13,13,11,
18130,1,9,1,
18131,3,4,1,
18132,8,0,0,
18133,3,1,1,
18134,1,0,0,
18135,2,0,0,
18136,1,0,0,
18137,1,0,0,
18138,3,1,1,
18139,8,7,6,
18140,3,3,2,
18141,1,0,0,
18142,1,1,0,
18143,3,0,0,
18144,1,0,0,
18145,2,0,0,
18146,2,1,1,
18147,17,13,6,
18148,2,0,0,
18149,1,1,0,
18150,1,0,0,
18151,2,0,0,
18152,11,7,5,
18153,5,16,1,
18154,1,0,0,
18155,1,0,0,
18156,3,5,2,
18157,3,0,0,
18158,2,3,1,
18159,2,3,0,
18160,1,0,0,
18161,1,0,0,
18162,2,0,0,
18163,2,0,0,
18164,14,1,1,
18165,2,0,0,
18166,13,6,3,
18167,3,0,0,
18168,1,0,0,
18169,6,2,1,
18170,1,0,0,
18171,5,0,0,
18172,15,9,7,
18173,7,8,4,
18174,5,5,2,
18175,1,0,0,
18176,2,0,0,
18177,1,0,0,
18178,1,0,0,
18179,9,6,5,
18180,4,1,1,
18181,1,0,0,
18182,10,5,4,
18183,3,3,2,
18184,3,12,1,
18185,4,3,3,
18186,7,5,0,
18187,18,38,13,
18188,1,0,0,
18189,1,0,0,
18190,4,1,1,
18191,6,5,4,
18192,1,1,0,
18193,2,1,1,
18194,1,0,0,
18195,3,0,0,
18196,2,1,0,
18197,1,0,0,
18198,2,4,1,
18199,1,0,0,
18200,1,0,0,
18201,5,1,1,
18202,7,5,3,
18203,0,1,0,
18204,2,2,2,
18205,16,14,13,
18206,1,2,1,
18207,1,0,0,
18208,1,0,0,
18209,1,0,0,
18210,1,0,0,
18211,8,10,2,
18212,22,10,6,
18213,1,0,0,
18214,2,0,0,
18215,2,0,0,
18216,8,2,2,
18217,2,0,0,
18218,23,9,9,
18219,18,9,8,
18220,6,4,1,
18221,3,0,0,
18222,1,0,0,
18223,14,15,3,
18224,5,0,0,
18225,2,0,0,
18226,10,0,0,
18227,1,0,0,
18228,3,0,0,
18229,3,4,0,
18230,5,5,5,
18231,1,0,0,
18232,1,0,0,
18233,3,0,0,
18234,1,0,0,
18235,2,1,1,
18236,2,0,0,
18237,5,0,0,
18238,3,0,0,
18239,19,0,0,
18240,2,0,0,
18241,2,1,1,
18242,1,0,0,
18243,0,8,0,
18244,1,1,0,
18245,0,6,0,
18246,8,21,4,
18247,3,1,1,
18248,1,0,0,
18249,5,2,1,
18250,8,6,4,
18251,1,0,0,
18252,3,3,0,
18253,1,0,0,
18254,1,3,0,
18255,1,4,0,
18256,6,5,2,
18257,2,1,1,
18258,6,0,0,
18259,21,20,16,
18260,15,46,7,
18261,63,47,19,
18262,3,4,2,
18263,1,0,0,
18264,13,10,7,
18265,15,5,3,
18266,1,0,0,
18267,1,0,0,
18268,22,21,12,
18269,9,12,2,
18270,1,0,0,
18271,6,3,2,
18272,7,1,1,
18273,4,2,2,
18274,3,4,2,
18275,1,0,0,
18276,7,4,3,
18277,26,11,7,
18278,10,4,2,
18279,1,3,0,
18280,3,0,0,
18281,3,2,2,
18282,4,0,0,
18283,8,1,1,
18284,1,1,0,
18285,5,1,1,
18286,4,1,0,
18287,4,2,1,
18288,1,0,0,
18289,5,1,1,
18290,3,2,2,
18291,27,24,12,
18292,2,2,2,
18293,8,8,2,
18294,3,3,3,
18295,2,0,0,
18296,2,3,0,
18297,2,8,1,
18298,4,3,1,
18299,0,1,0,
18300,0,1,0,
18301,0,2,0,
18302,1,4,1,
18303,0,1,0,
18304,0,1,0,
18305,0,4,0,
18306,0,1,0,
18307,0,1,0,
18308,4,3,1,
18309,0,1,0,
18310,0,3,0,
18311,0,1,0,
18312,4,3,2,
18313,0,3,0,
18314,1,1,1,
18315,0,2,0,
18316,0,1,0,
18317,1,1,1,
18318,0,12,0,
18319,1,1,0,
18320,0,1,0,
18321,3,9,2,
18322,0,1,0,
18323,0,4,0,
18324,1,1,1,
18325,3,2,2,
18326,0,1,0,
18327,1,1,1,
18328,3,3,1,
18329,3,5,0,
18330,2,5,2,
18331,5,5,5,
18332,1,2,1,
18333,1,0,0,
18334,2,0,0,
18335,9,5,5,
18336,2,1,1,
18337,1,34,0,
18338,10,15,9,
18339,10,1,0,
18340,11,6,1,
18341,8,5,0,
18342,4,4,0,
18343,36,17,8,
18344,5,9,1,
18345,13,9,4,
18346,56,69,29,
18347,28,9,8,
18348,2,3,1,
18349,14,12,6,
18350,29,12,12,
18351,43,25,11,
18352,32,16,7,
18353,2,2,1,
18354,10,5,4,
18355,7,5,5,
18356,40,8,5,
18357,8,5,5,
18358,7,5,3,
18359,20,17,10,
18360,13,46,5,
18361,34,15,8,
18362,10,4,3,
18363,3,4,3,
18364,1,6,1,
18365,1,0,0,
18366,11,6,4,
18367,25,16,12,
18368,1,0,0,
18369,1,0,0,
18370,1,0,0,
18371,4,1,0,
18372,12,22,7,
18373,26,5,4,
18374,5,2,2,
18375,4,1,1,
18376,0,2,0,
18377,2,4,2,
18378,6,6,5,
18379,2,5,2,
18380,2,3,1,
18381,6,1,1,
18382,1,0,0,
18383,8,4,3,
18384,1,0,0,
18385,2,2,2,
18386,1,1,1,
18387,11,5,4,
18388,1,0,0,
18389,1,0,0,
18390,0,1,0,
18391,0,2,0,
18392,0,1,0,
18393,0,3,0,
18394,0,2,0,
18395,0,1,0,
18396,5,12,3,
18397,6,9,6,
18398,2,2,2,
18399,1,5,0,
18400,0,2,0,
18401,0,1,0,
18402,6,2,2,
18403,2,2,0,
18404,0,1,0,
18405,0,3,0,
18406,1,1,1,
18407,0,1,0,
18408,0,2,0,
18409,2,3,0,
18410,1,1,1,
18411,1,2,1,
18412,1,1,0,
18413,0,1,0,
18414,0,2,0,
18415,0,1,0,
18416,1,5,1,
18417,2,1,0,
18418,0,1,0,
18419,0,1,0,
18420,0,2,0,
18421,4,5,2,
18422,8,2,2,
18423,8,10,2,
18424,2,4,1,
18425,0,4,0,
18426,0,1,0,
18427,12,26,5,
18428,1,1,1,
18429,0,1,0,
18430,0,2,0,
18431,0,1,0,
18432,0,2,0,
18433,0,1,0,
18434,0,1,0,
18435,4,5,2,
18436,0,1,0,
18437,0,1,0,
